Maturity (Years),Execution Date,Horizon (Years),Metric,Value
2.0,2004-11-01,4.0,VaR,-0.06904013499177504
2.0,2004-11-01,4.0,CVaR,-0.08965747136636008
2.0,2004-11-01,4.0,Volatility,0.03818822054483775
2.0,2004-11-01,4.0,Expected Returns,-0.006629141211237301
2.0,2004-11-01,4.0,Observed Annual Return,0.04371655437049793
2.0,2004-11-01,5.0,VaR,-0.057710198485384535
2.0,2004-11-01,5.0,CVaR,-0.07782687406580074
2.0,2004-11-01,5.0,Volatility,0.0363713812016745
2.0,2004-11-01,5.0,Expected Returns,-0.000569824814153866
2.0,2004-11-01,5.0,Observed Annual Return,0.010271472495812728
3.0,2004-11-01,1.0,VaR,-0.10253345275016454
3.0,2004-11-01,1.0,CVaR,-0.1291117434487502
3.0,2004-11-01,1.0,Volatility,0.04974680029341518
3.0,2004-11-01,1.0,Expected Returns,-0.02224673529959032
3.0,2004-11-01,1.0,Observed Annual Return,-0.0069000253813876755
3.0,2004-11-01,2.0,VaR,-0.10236314466950638
3.0,2004-11-01,2.0,CVaR,-0.13201743324737197
3.0,2004-11-01,2.0,Volatility,0.05329044308863536
3.0,2004-11-01,2.0,Expected Returns,-0.013648180460183883
3.0,2004-11-01,2.0,Observed Annual Return,-0.027458964553409793
3.0,2004-11-01,3.0,VaR,-0.10148245424600168
3.0,2004-11-01,3.0,CVaR,-0.12662563035305255
3.0,2004-11-01,3.0,Volatility,0.05636147898800446
3.0,2004-11-01,3.0,Expected Returns,-0.0038555502802225037
3.0,2004-11-01,3.0,Observed Annual Return,-0.004556581852341424
3.0,2004-11-01,4.0,VaR,-0.10449581021999385
3.0,2004-11-01,4.0,CVaR,-0.13853514907615502
3.0,2004-11-01,4.0,Volatility,0.05974969451323302
3.0,2004-11-01,4.0,Expected Returns,-0.008616091984663388
3.0,2004-11-01,4.0,Observed Annual Return,0.06268126756443493
3.0,2004-11-01,5.0,VaR,-0.08823294129582028
3.0,2004-11-01,5.0,CVaR,-0.11816932327568186
3.0,2004-11-01,5.0,Volatility,0.05673542706070212
3.0,2004-11-01,5.0,Expected Returns,0.0009623874442187599
3.0,2004-11-01,5.0,Observed Annual Return,0.008545240366095164
4.0,2004-11-01,1.0,VaR,-0.13504233191039486
4.0,2004-11-01,1.0,CVaR,-0.17056503361612052
4.0,2004-11-01,1.0,Volatility,0.06755592682831832
4.0,2004-11-01,1.0,Expected Returns,-0.026791801503718283
4.0,2004-11-01,1.0,Observed Annual Return,-0.004394143793536642
4.0,2004-11-01,2.0,VaR,-0.13495841961200958
4.0,2004-11-01,2.0,CVaR,-0.17474545011030734
4.0,2004-11-01,2.0,Volatility,0.07209768643593678
4.0,2004-11-01,2.0,Expected Returns,-0.01633338847982297
4.0,2004-11-01,2.0,Observed Annual Return,-0.03416603303517385
4.0,2004-11-01,3.0,VaR,-0.13317754140079785
4.0,2004-11-01,3.0,CVaR,-0.167655415645633
4.0,2004-11-01,3.0,Volatility,0.07639149488197021
4.0,2004-11-01,3.0,Expected Returns,-0.0033112594023264955
4.0,2004-11-01,3.0,Observed Annual Return,-0.007491966997483557
4.0,2004-11-01,4.0,VaR,-0.14092046733774272
4.0,2004-11-01,4.0,CVaR,-0.18526964677814697
4.0,2004-11-01,4.0,Volatility,0.08085149902647722
4.0,2004-11-01,4.0,Expected Returns,-0.009901651333186136
4.0,2004-11-01,4.0,Observed Annual Return,0.07296666936640406
4.0,2004-11-01,5.0,VaR,-0.1175731542899673
4.0,2004-11-01,5.0,CVaR,-0.1572127915461166
4.0,2004-11-01,5.0,Volatility,0.07665174681341592
4.0,2004-11-01,5.0,Expected Returns,0.0031776833234826818
4.0,2004-11-01,5.0,Observed Annual Return,0.009650556807230593
5.0,2004-11-01,1.0,VaR,-0.16940004563864564
5.0,2004-11-01,1.0,CVaR,-0.21007304964842224
5.0,2004-11-01,1.0,Volatility,0.08502569646855652
5.0,2004-11-01,1.0,Expected Returns,-0.03011873170528555
5.0,2004-11-01,1.0,Observed Annual Return,0.00021240624212648385
5.0,2004-11-01,2.0,VaR,-0.164261560831473
5.0,2004-11-01,2.0,CVaR,-0.21531258881345508
5.0,2004-11-01,2.0,Volatility,0.09040648302012191
5.0,2004-11-01,2.0,Expected Returns,-0.01838930321418472
5.0,2004-11-01,2.0,Observed Annual Return,-0.039952105440087315
5.0,2004-11-01,3.0,VaR,-0.16359750565603418
5.0,2004-11-01,3.0,CVaR,-0.2060288623660888
5.0,2004-11-01,3.0,Volatility,0.09595334856941018
5.0,2004-11-01,3.0,Expected Returns,-0.002324210693053097
5.0,2004-11-01,3.0,Observed Annual Return,-0.009860637937926575
5.0,2004-11-01,4.0,VaR,-0.1768950284658662
5.0,2004-11-01,4.0,CVaR,-0.22988652940112037
5.0,2004-11-01,4.0,Volatility,0.10147255612303772
5.0,2004-11-01,4.0,Expected Returns,-0.01063033550241845
5.0,2004-11-01,4.0,Observed Annual Return,0.08707003120709922
5.0,2004-11-01,5.0,VaR,-0.14448765724355195
5.0,2004-11-01,5.0,CVaR,-0.19486889486396491
5.0,2004-11-01,5.0,Volatility,0.09615055971846931
5.0,2004-11-01,5.0,Expected Returns,0.005891525825408716
5.0,2004-11-01,5.0,Observed Annual Return,0.00431861260655142
6.0,2004-11-01,1.0,VaR,-0.20077566411077838
6.0,2004-11-01,1.0,CVaR,-0.24866137364901506
6.0,2004-11-01,1.0,Volatility,0.10231166565099069
6.0,2004-11-01,1.0,Expected Returns,-0.03253815247303709
6.0,2004-11-01,1.0,Observed Annual Return,0.005725648888715518
6.0,2004-11-01,2.0,VaR,-0.19792325247655346
6.0,2004-11-01,2.0,CVaR,-0.25444780257092076
6.0,2004-11-01,2.0,Volatility,0.108467534424189
6.0,2004-11-01,2.0,Expected Returns,-0.019904788721208048
6.0,2004-11-01,2.0,Observed Annual Return,-0.044771235895346595
6.0,2004-11-01,3.0,VaR,-0.1913210074275338
6.0,2004-11-01,3.0,CVaR,-0.24266544579124957
6.0,2004-11-01,3.0,Volatility,0.11528788401259353
6.0,2004-11-01,3.0,Expected Returns,-0.0009358127568951744
6.0,2004-11-01,3.0,Observed Annual Return,-0.014951779903531581
6.0,2004-11-01,4.0,VaR,-0.20433317101835727
6.0,2004-11-01,4.0,CVaR,-0.2728529657207887
6.0,2004-11-01,4.0,Volatility,0.12182594886141307
6.0,2004-11-01,4.0,Expected Returns,-0.01085765212479248
6.0,2004-11-01,4.0,Observed Annual Return,0.09566301610267947
6.0,2004-11-01,5.0,VaR,-0.1730413961163591
6.0,2004-11-01,5.0,CVaR,-0.23130950227782102
6.0,2004-11-01,5.0,Volatility,0.11546576511863894
6.0,2004-11-01,5.0,Expected Returns,0.009047322832621564
6.0,2004-11-01,5.0,Observed Annual Return,0.002367985480145496
7.0,2004-11-01,1.0,VaR,-0.23204697494935064
7.0,2004-11-01,1.0,CVaR,-0.2862121699722454
7.0,2004-11-01,1.0,Volatility,0.11955405067849822
7.0,2004-11-01,1.0,Expected Returns,-0.03424813977841848
7.0,2004-11-01,1.0,Observed Annual Return,0.01475645935540737
7.0,2004-11-01,2.0,VaR,-0.2301597390609122
7.0,2004-11-01,2.0,CVaR,-0.29286519214483553
7.0,2004-11-01,2.0,Volatility,0.12647860161488883
7.0,2004-11-01,2.0,Expected Returns,-0.02091262965483942
7.0,2004-11-01,2.0,Observed Annual Return,-0.05033995233919675
7.0,2004-11-01,3.0,VaR,-0.21346209892078186
7.0,2004-11-01,3.0,CVaR,-0.2782276501597579
7.0,2004-11-01,3.0,Volatility,0.1345862883573861
7.0,2004-11-01,3.0,Expected Returns,0.000865491755326303
7.0,2004-11-01,3.0,Observed Annual Return,-0.02011366263770986
7.0,2004-11-01,4.0,VaR,-0.23585369816903157
7.0,2004-11-01,4.0,CVaR,-0.31462770495550674
7.0,2004-11-01,4.0,Volatility,0.14208586123904493
7.0,2004-11-01,4.0,Expected Returns,-0.010595449714568217
7.0,2004-11-01,4.0,Observed Annual Return,0.10169502665871544
7.0,2004-11-01,5.0,VaR,-0.20356588819122617
7.0,2004-11-01,5.0,CVaR,-0.26684796860658905
7.0,2004-11-01,5.0,Volatility,0.13477356759839948
7.0,2004-11-01,5.0,Expected Returns,0.012644020357744727
7.0,2004-11-01,5.0,Observed Annual Return,0.0025164452736260445
8.0,2004-11-01,1.0,VaR,-0.2597163515706086
8.0,2004-11-01,1.0,CVaR,-0.3228525075102229
8.0,2004-11-01,1.0,Volatility,0.13683677281294532
8.0,2004-11-01,1.0,Expected Returns,-0.03536455854855287
8.0,2004-11-01,1.0,Observed Annual Return,0.023833219582821363
8.0,2004-11-01,2.0,VaR,-0.2602853432998738
8.0,2004-11-01,2.0,CVaR,-0.33051779305297274
8.0,2004-11-01,2.0,Volatility,0.14454895400484669
8.0,2004-11-01,2.0,Expected Returns,-0.021422347886569618
8.0,2004-11-01,2.0,Observed Annual Return,-0.05337656172938021
8.0,2004-11-01,3.0,VaR,-0.24132819426593743
8.0,2004-11-01,3.0,CVaR,-0.31301501463534365
8.0,2004-11-01,3.0,Volatility,0.15395481801727307
8.0,2004-11-01,3.0,Expected Returns,0.003103228232010657
8.0,2004-11-01,3.0,Observed Annual Return,-0.02620167597678713
8.0,2004-11-01,4.0,VaR,-0.26851885569801553
8.0,2004-11-01,4.0,CVaR,-0.3555173357333438
8.0,2004-11-01,4.0,Volatility,0.16235183806726236
8.0,2004-11-01,4.0,Expected Returns,-0.009841216276276097
8.0,2004-11-01,4.0,Observed Annual Return,0.10824092198918278
8.0,2004-11-01,5.0,VaR,-0.22767022034251863
8.0,2004-11-01,5.0,CVaR,-0.30208898925395095
8.0,2004-11-01,5.0,Volatility,0.15416776943470434
8.0,2004-11-01,5.0,Expected Returns,0.016696247028509543
8.0,2004-11-01,5.0,Observed Annual Return,-0.0016923752494025779
9.0,2004-11-01,1.0,VaR,-0.2876685133703101
9.0,2004-11-01,1.0,CVaR,-0.358965995132684
9.0,2004-11-01,1.0,Volatility,0.1542011078594202
9.0,2004-11-01,1.0,Expected Returns,-0.03595269510881079
9.0,2004-11-01,1.0,Observed Annual Return,0.03291380872360139
9.0,2004-11-01,2.0,VaR,-0.2920387325603314
9.0,2004-11-01,2.0,CVaR,-0.36752036036002667
9.0,2004-11-01,2.0,Volatility,0.16272689860555742
9.0,2004-11-01,2.0,Expected Returns,-0.021435604110498233
9.0,2004-11-01,2.0,Observed Annual Return,-0.055343580358209965
9.0,2004-11-01,3.0,VaR,-0.2625369615974353
9.0,2004-11-01,3.0,CVaR,-0.34808763491588507
9.0,2004-11-01,3.0,Volatility,0.17344129160220542
9.0,2004-11-01,3.0,Expected Returns,0.005797932413127605
9.0,2004-11-01,3.0,Observed Annual Return,-0.03187274867326517
9.0,2004-11-01,4.0,VaR,-0.29706925347034857
9.0,2004-11-01,4.0,CVaR,-0.39587877042827246
9.0,2004-11-01,4.0,Volatility,0.18267105804534128
9.0,2004-11-01,4.0,Expected Returns,-0.008590091125995009
9.0,2004-11-01,4.0,Observed Annual Return,0.12209808698843383
9.0,2004-11-01,5.0,VaR,-0.24880984999890135
9.0,2004-11-01,5.0,CVaR,-0.3367379628439341
9.0,2004-11-01,5.0,Volatility,0.1736879359436677
9.0,2004-11-01,5.0,Expected Returns,0.021218764182853733
9.0,2004-11-01,5.0,Observed Annual Return,-0.012052919027243703
10.0,2004-11-01,1.0,VaR,-0.31390890228404544
10.0,2004-11-01,1.0,CVaR,-0.39460893384288537
10.0,2004-11-01,1.0,Volatility,0.1716644955533001
10.0,2004-11-01,1.0,Expected Returns,-0.036048553229334444
10.0,2004-11-01,1.0,Observed Annual Return,0.04268905188150751
10.0,2004-11-01,2.0,VaR,-0.32115014694179894
10.0,2004-11-01,2.0,CVaR,-0.40392204389737585
10.0,2004-11-01,2.0,Volatility,0.18102868184268775
10.0,2004-11-01,2.0,Expected Returns,-0.020952006495515228
10.0,2004-11-01,2.0,Observed Annual Return,-0.05798347801282744
10.0,2004-11-01,3.0,VaR,-0.2895968952475687
10.0,2004-11-01,3.0,CVaR,-0.3826207970540402
10.0,2004-11-01,3.0,Volatility,0.19306283682333858
10.0,2004-11-01,3.0,Expected Returns,0.008964088755199788
10.0,2004-11-01,3.0,Observed Annual Return,-0.03684996650864025
10.0,2004-11-01,4.0,VaR,-0.32596811015152205
10.0,2004-11-01,4.0,CVaR,-0.43567241319003164
10.0,2004-11-01,4.0,Volatility,0.20306254210185326
10.0,2004-11-01,4.0,Expected Returns,-0.006838361285891634
10.0,2004-11-01,4.0,Observed Annual Return,0.13422512543902398
10.0,2004-11-01,5.0,VaR,-0.2739175607688465
10.0,2004-11-01,5.0,CVaR,-0.3707070033801452
10.0,2004-11-01,5.0,Volatility,0.19334605583394704
10.0,2004-11-01,5.0,Expected Returns,0.026222458874262316
10.0,2004-11-01,5.0,Observed Annual Return,-0.02186928963390844
0.25,2004-05-01,1.0,VaR,-0.008513570207091809
0.25,2004-05-01,1.0,CVaR,-0.010288091931175736
0.25,2004-05-01,1.0,Volatility,0.0034809904447103647
0.25,2004-05-01,1.0,Expected Returns,-0.002465134717049806
0.25,2004-05-01,1.0,Observed Annual Return,4.163323705541622e-05
0.25,2004-05-01,2.0,VaR,-0.008305611849550832
0.25,2004-05-01,2.0,CVaR,-0.010133721931489825
0.25,2004-05-01,2.0,Volatility,0.0038685033947674237
0.25,2004-05-01,2.0,Expected Returns,-0.0015186722434517986
0.25,2004-05-01,2.0,Observed Annual Return,-0.0021183408234849432
0.25,2004-05-01,3.0,VaR,-0.007651259146298267
0.25,2004-05-01,3.0,CVaR,-0.009841118848738782
0.25,2004-05-01,3.0,Volatility,0.0038250824309900293
0.25,2004-05-01,3.0,Expected Returns,-0.0011559411810423983
0.25,2004-05-01,3.0,Observed Annual Return,-0.0025382245418057447
0.25,2004-05-01,4.0,VaR,-0.007978253264825985
0.25,2004-05-01,4.0,CVaR,-0.010131320240529285
0.25,2004-05-01,4.0,Volatility,0.004196696899947478
0.25,2004-05-01,4.0,Expected Returns,-0.0006019361607486521
0.25,2004-05-01,4.0,Observed Annual Return,-0.000744789252037914
0.25,2004-05-01,5.0,VaR,-0.007880470410114632
0.25,2004-05-01,5.0,CVaR,-0.009537850768383926
0.25,2004-05-01,5.0,Volatility,0.003954641751354943
0.25,2004-05-01,5.0,Expected Returns,-0.0006041220998024236
0.25,2004-05-01,5.0,Observed Annual Return,0.008752146092178226
0.5,2004-05-01,1.0,VaR,-0.01694790703265881
0.5,2004-05-01,1.0,CVaR,-0.020657171134536488
0.5,2004-05-01,1.0,Volatility,0.007033227692545957
0.5,2004-05-01,1.0,Expected Returns,-0.004996908262775283
0.5,2004-05-01,1.0,Observed Annual Return,0.00032334272650502704
0.5,2004-05-01,2.0,VaR,-0.016320016129763033
0.5,2004-05-01,2.0,CVaR,-0.020215009526019675
0.5,2004-05-01,2.0,Volatility,0.007840268521369216
0.5,2004-05-01,2.0,Expected Returns,-0.0028301454369899825
0.5,2004-05-01,2.0,Observed Annual Return,-0.005058165608770704
0.5,2004-05-01,3.0,VaR,-0.015264583237351314
0.5,2004-05-01,3.0,CVaR,-0.019645680553532763
0.5,2004-05-01,3.0,Volatility,0.007792137696333096
0.5,2004-05-01,3.0,Expected Returns,-0.0021777461186705135
0.5,2004-05-01,3.0,Observed Annual Return,-0.005113491889966126
0.5,2004-05-01,4.0,VaR,-0.015456423669044084
0.5,2004-05-01,4.0,CVaR,-0.01992435689453667
0.5,2004-05-01,4.0,Volatility,0.008452877915932933
0.5,2004-05-01,4.0,Expected Returns,-0.000960434118833394
0.5,2004-05-01,4.0,Observed Annual Return,-0.0013104085911717078
0.5,2004-05-01,5.0,VaR,-0.015146899352690557
0.5,2004-05-01,5.0,CVaR,-0.0191434041709399
0.5,2004-05-01,5.0,Volatility,0.00801570638426311
0.5,2004-05-01,5.0,Expected Returns,-0.001125222090168016
0.5,2004-05-01,5.0,Observed Annual Return,0.017871339379820106
1.0,2004-05-01,1.0,VaR,-0.03500771436694382
1.0,2004-05-01,1.0,CVaR,-0.04277882522903333
1.0,2004-05-01,1.0,Volatility,0.014909060617418372
1.0,2004-05-01,1.0,Expected Returns,-0.009940381074271261
1.0,2004-05-01,1.0,Observed Annual Return,0.0031839848812637017
1.0,2004-05-01,2.0,VaR,-0.032504307724626355
1.0,2004-05-01,2.0,CVaR,-0.04090826858999384
1.0,2004-05-01,2.0,Volatility,0.01665941069305792
1.0,2004-05-01,2.0,Expected Returns,-0.004903506674933895
1.0,2004-05-01,2.0,Observed Annual Return,-0.013427370236758773
1.0,2004-05-01,3.0,VaR,-0.03184084902137612
1.0,2004-05-01,3.0,CVaR,-0.040441073219244755
1.0,2004-05-01,3.0,Volatility,0.016751979165794503
1.0,2004-05-01,3.0,Expected Returns,-0.0038534180742662723
1.0,2004-05-01,3.0,Observed Annual Return,-0.009897560423201779
1.0,2004-05-01,4.0,VaR,-0.029861311874914042
1.0,2004-05-01,4.0,CVaR,-0.04040122246515316
1.0,2004-05-01,4.0,Volatility,0.0177976867621911
1.0,2004-05-01,4.0,Expected Returns,-0.0011017243065431193
1.0,2004-05-01,4.0,Observed Annual Return,-0.002515020475220675
1.0,2004-05-01,5.0,VaR,-0.03185421165046558
1.0,2004-05-01,5.0,CVaR,-0.039815565825847284
1.0,2004-05-01,5.0,Volatility,0.017104254758643203
1.0,2004-05-01,5.0,Expected Returns,-0.001908831517866055
1.0,2004-05-01,5.0,Observed Annual Return,0.03654451439477058
2.0,2004-05-01,1.0,VaR,-0.07361071579548399
2.0,2004-05-01,1.0,CVaR,-0.08991420045289861
2.0,2004-05-01,1.0,Volatility,0.0329554887300715
2.0,2004-05-01,1.0,Expected Returns,-0.018173922085770365
2.0,2004-05-01,1.0,Observed Annual Return,0.013865832749997087
2.0,2004-05-01,2.0,VaR,-0.06704382242521532
2.0,2004-05-01,2.0,CVaR,-0.08485382514093975
2.0,2004-05-01,2.0,Volatility,0.03662739789909874
2.0,2004-05-01,2.0,Expected Returns,-0.0072707707551416196
2.0,2004-05-01,2.0,Observed Annual Return,-0.030212726078371777
2.0,2004-05-01,3.0,VaR,-0.06908701195737224
2.0,2004-05-01,3.0,CVaR,-0.08528909982630094
2.0,2004-05-01,3.0,Volatility,0.03741667999189183
2.0,2004-05-01,3.0,Expected Returns,-0.005930200172843709
2.0,2004-05-01,3.0,Observed Annual Return,-0.016939230528124405
2.0,2004-05-01,4.0,VaR,-0.06261443198310389
2.0,2004-05-01,4.0,CVaR,-0.08509883564265454
2.0,2004-05-01,4.0,Volatility,0.038947274228958745
2.0,2004-05-01,4.0,Expected Returns,0.00021094017280991783
2.0,2004-05-01,4.0,Observed Annual Return,-0.0022715054794532064
2.0,2004-05-01,5.0,VaR,-0.06573033404165111
2.0,2004-05-01,5.0,CVaR,-0.08453972667068156
2.0,2004-05-01,5.0,Volatility,0.037959984302387076
2.0,2004-05-01,5.0,Expected Returns,-0.002441701305602811
2.0,2004-05-01,5.0,Observed Annual Return,0.062261085253699444
3.0,2004-05-01,1.0,VaR,-0.11099277245719971
3.0,2004-05-01,1.0,CVaR,-0.13547489969362997
3.0,2004-05-01,1.0,Volatility,0.0517886063177031
3.0,2004-05-01,1.0,Expected Returns,-0.02369152279664258
3.0,2004-05-01,1.0,Observed Annual Return,0.027859839189999236
3.0,2004-05-01,2.0,VaR,-0.1003485041407519
3.0,2004-05-01,2.0,CVaR,-0.12741951422707967
3.0,2004-05-01,2.0,Volatility,0.057048346604787796
3.0,2004-05-01,2.0,Expected Returns,-0.007994099017533231
3.0,2004-05-01,2.0,Observed Annual Return,-0.04454611181195023
3.0,2004-05-01,3.0,VaR,-0.1051297402722192
3.0,2004-05-01,3.0,CVaR,-0.12903785736523243
3.0,2004-05-01,3.0,Volatility,0.05877725974207331
3.0,2004-05-01,3.0,Expected Returns,-0.006740853334317776
3.0,2004-05-01,3.0,Observed Annual Return,-0.023273046453504254
3.0,2004-05-01,4.0,VaR,-0.09559185791605956
3.0,2004-05-01,4.0,CVaR,-0.13036823419410062
3.0,2004-05-01,4.0,Volatility,0.06080288536317267
3.0,2004-05-01,4.0,Expected Returns,0.002744788625370661
3.0,2004-05-01,4.0,Observed Annual Return,-0.0029337940634627246
3.0,2004-05-01,5.0,VaR,-0.10007561610767077
3.0,2004-05-01,5.0,CVaR,-0.1285300437161093
3.0,2004-05-01,5.0,Volatility,0.0594715608228476
3.0,2004-05-01,5.0,Expected Returns,-0.0018420137161678056
3.0,2004-05-01,5.0,Observed Annual Return,0.08189885414744213
4.0,2004-05-01,1.0,VaR,-0.14519044657531724
4.0,2004-05-01,1.0,CVaR,-0.17744882148562202
4.0,2004-05-01,1.0,Volatility,0.07031759534907817
4.0,2004-05-01,1.0,Expected Returns,-0.026960695890903396
4.0,2004-05-01,1.0,Observed Annual Return,0.04068708937566512
4.0,2004-05-01,2.0,VaR,-0.1299549936762124
4.0,2004-05-01,2.0,CVaR,-0.1669011813429534
4.0,2004-05-01,2.0,Volatility,0.07684380651766852
4.0,2004-05-01,2.0,Expected Returns,-0.0076922232191499644
4.0,2004-05-01,2.0,Observed Annual Return,-0.05559937575532248
4.0,2004-05-01,3.0,VaR,-0.1365892524176343
4.0,2004-05-01,3.0,CVaR,-0.16964060920535906
4.0,2004-05-01,3.0,Volatility,0.07959493713428224
4.0,2004-05-01,3.0,Expected Returns,-0.006717499405006585
4.0,2004-05-01,3.0,Observed Annual Return,-0.027795111791815708
4.0,2004-05-01,4.0,VaR,-0.12816032496029475
4.0,2004-05-01,4.0,CVaR,-0.1743090488846413
4.0,2004-05-01,4.0,Volatility,0.08222033981635261
4.0,2004-05-01,4.0,Expected Returns,0.005904455573513229
4.0,2004-05-01,4.0,Observed Annual Return,-0.004638428241743209
4.0,2004-05-01,5.0,VaR,-0.13157477555900446
4.0,2004-05-01,5.0,CVaR,-0.1698703059472612
4.0,2004-05-01,5.0,Volatility,0.08039169085582275
4.0,2004-05-01,5.0,Expected Returns,-0.00044788508921407945
4.0,2004-05-01,5.0,Observed Annual Return,0.08963109550179449
5.0,2004-05-01,1.0,VaR,-0.17533166721389132
5.0,2004-05-01,1.0,CVaR,-0.21619028773516397
5.0,2004-05-01,1.0,Volatility,0.08846178359528643
5.0,2004-05-01,1.0,Expected Returns,-0.028624208069935632
5.0,2004-05-01,1.0,Observed Annual Return,0.05465471241090836
5.0,2004-05-01,2.0,VaR,-0.1574454702147344
5.0,2004-05-01,2.0,CVaR,-0.20372186094149822
5.0,2004-05-01,2.0,Volatility,0.09608132198146348
5.0,2004-05-01,2.0,Expected Returns,-0.006685802996367265
5.0,2004-05-01,2.0,Observed Annual Return,-0.06445552498286478
5.0,2004-05-01,3.0,VaR,-0.1676140705501587
5.0,2004-05-01,3.0,CVaR,-0.2082203859495027
5.0,2004-05-01,3.0,Volatility,0.09987876709965124
5.0,2004-05-01,3.0,Expected Returns,-0.006094974885618898
5.0,2004-05-01,3.0,Observed Annual Return,-0.031540016676074756
5.0,2004-05-01,4.0,VaR,-0.155909809255595
5.0,2004-05-01,4.0,CVaR,-0.21660555385064575
5.0,2004-05-01,4.0,Volatility,0.1031987802886705
5.0,2004-05-01,4.0,Expected Returns,0.0094756993105385
5.0,2004-05-01,4.0,Observed Annual Return,-0.00377600229074615
5.0,2004-05-01,5.0,VaR,-0.16141466025553844
5.0,2004-05-01,5.0,CVaR,-0.20864291223132903
5.0,2004-05-01,5.0,Volatility,0.10072789389205901
5.0,2004-05-01,5.0,Expected Returns,0.0015420253471661897
5.0,2004-05-01,5.0,Observed Annual Return,0.09388645948195717
6.0,2004-05-01,1.0,VaR,-0.20465999766117723
6.0,2004-05-01,1.0,CVaR,-0.2529323489336059
6.0,2004-05-01,1.0,Volatility,0.10638468810285792
6.0,2004-05-01,1.0,Expected Returns,-0.02915314240051196
6.0,2004-05-01,1.0,Observed Annual Return,0.06844651008979807
6.0,2004-05-01,2.0,VaR,-0.1827340425181159
6.0,2004-05-01,2.0,CVaR,-0.23864900922513604
6.0,2004-05-01,2.0,Volatility,0.1150385973206597
6.0,2004-05-01,2.0,Expected Returns,-0.005109414940408388
6.0,2004-05-01,2.0,Observed Annual Return,-0.07184893751697807
6.0,2004-05-01,3.0,VaR,-0.19801374934647772
6.0,2004-05-01,3.0,CVaR,-0.24548125768348966
6.0,2004-05-01,3.0,Volatility,0.11988178217392996
6.0,2004-05-01,3.0,Expected Returns,-0.00496440454550725
6.0,2004-05-01,3.0,Observed Annual Return,-0.03486432199757539
6.0,2004-05-01,4.0,VaR,-0.18437423884584658
6.0,2004-05-01,4.0,CVaR,-0.25761804023351176
6.0,2004-05-01,4.0,Volatility,0.12396675198047326
6.0,2004-05-01,4.0,Expected Returns,0.013427848107991299
6.0,2004-05-01,4.0,Observed Annual Return,-0.0031807493510331852
6.0,2004-05-01,5.0,VaR,-0.1909125206697569
6.0,2004-05-01,5.0,CVaR,-0.2457831118085247
6.0,2004-05-01,5.0,Volatility,0.1207391701314134
6.0,2004-05-01,5.0,Expected Returns,0.004049277996569886
6.0,2004-05-01,5.0,Observed Annual Return,0.09483938525958546
7.0,2004-05-01,1.0,VaR,-0.23415964428707003
7.0,2004-05-01,1.0,CVaR,-0.28821801792565316
7.0,2004-05-01,1.0,Volatility,0.12423603257403724
7.0,2004-05-01,1.0,Expected Returns,-0.028838948485587636
7.0,2004-05-01,1.0,Observed Annual Return,0.08210239422140364
7.0,2004-05-01,2.0,VaR,-0.20791614614809237
7.0,2004-05-01,2.0,CVaR,-0.272330203634994
7.0,2004-05-01,2.0,Volatility,0.1339263007369051
7.0,2004-05-01,2.0,Expected Returns,-0.0030093354473697486
7.0,2004-05-01,2.0,Observed Annual Return,-0.07626351573299162
7.0,2004-05-01,3.0,VaR,-0.22369362646456784
7.0,2004-05-01,3.0,CVaR,-0.28153362262388554
7.0,2004-05-01,3.0,Volatility,0.1398051280215979
7.0,2004-05-01,3.0,Expected Returns,-0.0033480165928488088
7.0,2004-05-01,3.0,Observed Annual Return,-0.03861676936773395
7.0,2004-05-01,4.0,VaR,-0.21106311700725008
7.0,2004-05-01,4.0,CVaR,-0.29784299411543563
7.0,2004-05-01,4.0,Volatility,0.14470478827062813
7.0,2004-05-01,4.0,Expected Returns,0.017791436830331988
7.0,2004-05-01,4.0,Observed Annual Return,-0.002705758600903385
7.0,2004-05-01,5.0,VaR,-0.22278752685003947
7.0,2004-05-01,5.0,CVaR,-0.28181928537324874
7.0,2004-05-01,5.0,Volatility,0.14063490866254835
7.0,2004-05-01,5.0,Expected Returns,0.007054087787354659
7.0,2004-05-01,5.0,Observed Annual Return,0.09360230965476524
8.0,2004-05-01,1.0,VaR,-0.2618621243596215
8.0,2004-05-01,1.0,CVaR,-0.32264009261561893
8.0,2004-05-01,1.0,Volatility,0.14210699723768092
8.0,2004-05-01,1.0,Expected Returns,-0.027850357481465225
8.0,2004-05-01,1.0,Observed Annual Return,0.09587420110115297
8.0,2004-05-01,2.0,VaR,-0.23091989097980892
8.0,2004-05-01,2.0,CVaR,-0.30600266064518206
8.0,2004-05-01,2.0,Volatility,0.15286064751878123
8.0,2004-05-01,2.0,Expected Returns,-0.00039710186953358974
8.0,2004-05-01,2.0,Observed Annual Return,-0.08010714861006696
8.0,2004-05-01,3.0,VaR,-0.24888802667852541
8.0,2004-05-01,3.0,CVaR,-0.316678173974869
8.0,2004-05-01,3.0,Volatility,0.15976268362712853
8.0,2004-05-01,3.0,Expected Returns,-0.0012435299142876254
8.0,2004-05-01,3.0,Observed Annual Return,-0.039570088703438255
8.0,2004-05-01,4.0,VaR,-0.23541715249499087
8.0,2004-05-01,4.0,CVaR,-0.3377189883492337
8.0,2004-05-01,4.0,Volatility,0.16551283075291254
8.0,2004-05-01,4.0,Expected Returns,0.022605095426153573
